,class_label,class_pred,class_score,order_label,order_pred,order_score,family_label,family_pred,family_score,genus_label,genus_pred,genus_score,species_label,species_pred,species_score
RRMPB4209-15,Insecta,Insecta,1.0,Coleoptera,Diptera,0.5,Chrysomelidae,Limoniidae,0.5,,Dicranomyia,0.5,,Dicranomyia sp.,0.5
RRMPC1325-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,1.0,Camptocladius,Camptocladius,1.0,Camptocladius stercorarius,Camptocladius stercorarius,1.0
RRMPC780-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,0.96,,Gelis,0.76,,Gelis sp.,0.76
RRMPD469-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Pteromalidae,Pteromalidae,1.0,Homoporus,Homoporus,1.0,Homoporus luniger,Homoporus luniger,1.0
RRMPE168-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Eurytomidae,Aphelinidae,0.55,,Encarsia,0.55,,Encarsia citrina,0.55
RRMPG036-15,Insecta,Insecta,0.89,Hemiptera,Coleoptera,0.32,Psyllidae,Curculionidae,0.32,,Trigonopterus,0.32,,Trigonopterus sp.,0.32
RRMPG688-15,Insecta,Insecta,0.99,Coleoptera,Coleoptera,0.97,Mordellidae,Curculionidae,0.97,Mordellina,Trigonopterus,0.97,,Trigonopterus sp.,0.97
RRMPG737-15,Arachnida,Arachnida,0.97,Araneae,Araneae,0.97,Dictynidae,Dictynidae,0.74,Dictyna,Dictyna,0.53,,Dictyna brevitarsa,0.38
RRMPG929-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Geometridae,Geometridae,1.0,Costaconvexa,Costaconvexa,1.0,Costaconvexa centrostrigaria,Costaconvexa centrostrigaria,1.0
RRMPG931-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Apidae,Apidae,1.0,Xylocopa,Xylocopa,1.0,Xylocopa virginica,Xylocopa virginica,1.0
RRMPG947-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Geometridae,Geometridae,1.0,Epirrhoe,Epirrhoe,1.0,Epirrhoe alternata,Epirrhoe alternata,1.0
RRMFA044-15,Insecta,Insecta,1.0,Diptera,Diptera,0.82,Mycetophilidae,Limoniidae,0.45,Mycetophila,Dicranomyia,0.45,,Dicranomyia sp.,0.45
RRMFA246-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Geometridae,Geometridae,1.0,Xanthorhoe,Xanthorhoe,1.0,Xanthorhoe lacustrata,Xanthorhoe lacustrata,1.0
RRMFB1123-15,Insecta,Insecta,0.99,Diptera,Diptera,0.97,Mycetophilidae,Limoniidae,0.65,Exechia,Dicranomyia,0.65,,Dicranomyia sp.,0.65
RRMFB1132-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,1.0,Microtendipes,Microtendipes,1.0,Microtendipes pedellus,Microtendipes pedellus,1.0
RRMFB1166-15,Arachnida,Arachnida,1.0,Araneae,Araneae,1.0,Anyphaenidae,Anyphaenidae,1.0,Hibana,Hibana,1.0,Hibana gracilis,Hibana gracilis,1.0
RRMFB551-15,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Curculionidae,Curculionidae,1.0,Hylesinus,Hylesinus,1.0,Hylesinus aculeatus,Hylesinus aculeatus,1.0
RRMFC1260-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,1.0,,Cladopelma,0.87,,Cladopelma edwardsi,0.86
RRMFC134-15,Insecta,Insecta,0.85,Diptera,Hymenoptera,0.41,Cecidomyiidae,Vespidae,0.24,,Ropalidia,0.24,,Ropalidia sp.,0.24
RRMFC735-15,Insecta,Insecta,0.97,Hemiptera,Hemiptera,0.77,Cicadellidae,Cicadellidae,0.77,Erythroneura,Erythroneura,0.52,,Erythroneura vulnerata,0.22
RRMFC826-15,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Cicadellidae,Cicadellidae,1.0,Eratoneura,Eratoneura,1.0,Eratoneura certa,Eratoneura certa,1.0
RRMFD1489-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,0.99,Mymaridae,Aphelinidae,0.75,,Encarsia,0.74,,Encarsia citrina,0.74
RRMFD1648-15,Insecta,Insecta,0.93,Coleoptera,Diptera,0.77,Leiodidae,Limoniidae,0.59,,Dicranomyia,0.59,,Dicranomyia sp.,0.59
RRMFD1745-15,Arachnida,Malacostraca,0.44,Mesostigmata,Amphipoda,0.41,,Niphargidae,0.41,,Niphargus,0.41,,Niphargus sp.,0.35
RRMFD1776-15,Arachnida,Insecta,0.37,Mesostigmata,Lepidoptera,0.19,Parasitidae,Apatelodidae,0.18,,Apatelodes,0.18,,Apatelodes sp.,0.18
RRMFD325-15,Insecta,Insecta,0.91,Diptera,Diptera,0.79,Ceratopogonidae,Limoniidae,0.61,,Dicranomyia,0.61,,Dicranomyia sp.,0.61
RRMFD495-15,Insecta,Insecta,1.0,Coleoptera,Coleoptera,0.73,Carabidae,Carabidae,0.73,,Selenophorus,0.46,,Selenophorus sp.,0.45
RRMFD716-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Sciaridae,Sciaridae,1.0,Leptosciarella,Leptosciarella,1.0,Leptosciarella scutellata,Leptosciarella scutellata,1.0
RRMFE040-15,Insecta,Insecta,0.95,Diptera,Diptera,0.9,Ceratopogonidae,Limoniidae,0.58,Atrichopogon,Dicranomyia,0.58,,Dicranomyia sp.,0.58
RRMFE1018-15,Insecta,Insecta,0.89,Hymenoptera,Hymenoptera,0.83,Platygastridae,Vespidae,0.54,,Ropalidia,0.54,,Ropalidia sp.,0.54
RRMFE1187-15,Insecta,Insecta,0.92,Diptera,Hymenoptera,0.6,Cecidomyiidae,Vespidae,0.38,,Ropalidia,0.38,,Ropalidia sp.,0.38
RRMFE1214-15,Insecta,Insecta,1.0,Diptera,Diptera,0.95,Chironomidae,Limoniidae,0.69,,Dicranomyia,0.69,,Dicranomyia sp.,0.69
RRMFE123-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Sciaridae,Sciaridae,1.0,Corynoptera,Corynoptera,1.0,Corynoptera saccata,Corynoptera saccata,1.0
RRMFE130-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,1.0,Lauterborniella,Lauterborniella,1.0,Lauterborniella agrayloides,Lauterborniella agrayloides,1.0
RRMFE1335-15,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Cicadellidae,Cicadellidae,1.0,Eupteryx,Eupteryx,1.0,Eupteryx atropunctata,Eupteryx atropunctata,1.0
RRMFE161-15,Insecta,Insecta,0.99,Diptera,Diptera,0.79,Sciaridae,Limoniidae,0.43,,Dicranomyia,0.43,,Dicranomyia sp.,0.43
RRMFE1696-15,Insecta,Insecta,0.96,Coleoptera,Coleoptera,0.68,Cryptophagidae,Curculionidae,0.67,Atomaria,Trigonopterus,0.67,,Trigonopterus sp.,0.67
RRMFE228-15,Insecta,Insecta,0.99,Diptera,Diptera,0.93,Cecidomyiidae,Cecidomyiidae,0.93,,Asteromyia,0.83,,Asteromyia modesta,0.72
RRMFE2436-15,Insecta,Insecta,0.98,Coleoptera,Coleoptera,0.57,Staphylinidae,Staphylinidae,0.54,Atheta,Mocyta,0.44,,Mocyta fungi,0.44
RRMFE261-15,Insecta,Insecta,0.94,Diptera,Diptera,0.74,Hybotidae,Limoniidae,0.54,,Dicranomyia,0.54,,Dicranomyia sp.,0.54
RRMFE2989-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Hesperiidae,Hesperiidae,1.0,Erynnis,Erynnis,1.0,,Erynnis propertius,1.0
RRMFE3050-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,0.85,,Gelis,0.35,,Gelis sp.,0.35
RRMFE3076-15,Insecta,Insecta,0.86,Hymenoptera,Hymenoptera,0.86,Crabronidae,Crabronidae,0.55,Ectemnius,Ectemnius,0.54,,Ectemnius cephalotes,0.54
RRMFE3246-15,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Aphididae,Aphididae,1.0,Eucallipterus,Eucallipterus,1.0,Eucallipterus tiliae,Eucallipterus tiliae,1.0
RRMFE501-15,Insecta,Insecta,0.81,Diptera,Hymenoptera,0.43,Cecidomyiidae,Vespidae,0.33,,Ropalidia,0.33,,Ropalidia sp.,0.33
RRMFE871-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Phoridae,Syrphidae,0.46,Anevrina,Copestylum,0.46,,Copestylum sp.,0.46
RRMFE937-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Tortricidae,Tortricidae,0.5,Ancylis,Ancylis,0.42,,Ancylis comptana,0.4
RRMFG112-15,Insecta,Insecta,0.94,Diptera,Diptera,0.43,Cecidomyiidae,Cecidomyiidae,0.43,,Asteromyia,0.43,,Asteromyia carbonifera,0.32
RRMFG2369-15,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Coccinellidae,Coccinellidae,1.0,Propylea,Propylea,1.0,Propylea quatuordecimpunctata,Propylea quatuordecimpunctata,1.0
RRMFG2515-15,Insecta,Insecta,0.89,Coleoptera,Diptera,0.47,Staphylinidae,Syrphidae,0.26,,Copestylum,0.26,,Copestylum sp.,0.26
RRMFG2669-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,0.98,,Mesochorus,0.51,,Mesochorus sp.,0.51
RRMFG2820-15,Insecta,Insecta,0.58,Hymenoptera,Hymenoptera,0.58,Braconidae,Braconidae,0.55,Meteorus,Dolichogenidea,0.24,,Dolichogenidea sp.,0.24
RRMFG2889-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gelechiidae,Gelechiidae,1.0,Bryotropha,Bryotropha,1.0,Bryotropha hodgesi,Bryotropha hodgesi,1.0
RRMFG2970-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Tortricidae,Tortricidae,0.83,Grapholita,Grapholita,0.76,,Grapholita packardi,0.71
RRMFG3040-15,Arachnida,Malacostraca,0.66,Mesostigmata,Isopoda,0.3,Parasitidae,Asellidae,0.28,,Proasellus,0.28,,Proasellus anophtalmus,0.28
RRMFG430-15,Insecta,Insecta,0.96,Hemiptera,Hemiptera,0.95,Cicadellidae,Cicadellidae,0.95,,Typhlocyba,0.95,,Typhlocyba hockingensis,0.94
RRMFI045-15,Insecta,Insecta,0.9,Hymenoptera,Hymenoptera,0.87,Platygastridae,Vespidae,0.6,,Ropalidia,0.6,,Ropalidia sp.,0.6
RRMFI2710-15,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Cicadellidae,Cicadellidae,1.0,Limotettix,Limotettix,1.0,,Limotettix arctostaphyli,0.99
RRMFI2777-15,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Cicadellidae,Cicadellidae,1.0,Latalus,Latalus,1.0,,Latalus personatus,1.0
RRMFI2980-15,Insecta,Insecta,0.94,Coleoptera,Diptera,0.56,Staphylinidae,Limoniidae,0.51,,Dicranomyia,0.51,,Dicranomyia sp.,0.51
RRMFI2990-15,Insecta,Insecta,0.94,Coleoptera,Diptera,0.42,Anthicidae,Limoniidae,0.38,,Dicranomyia,0.38,,Dicranomyia sp.,0.38
RRMFI314-15,Insecta,Insecta,0.98,Hymenoptera,Hymenoptera,0.98,Scelionidae,Braconidae,0.66,,Heterospilus,0.31,,Heterospilus sp.,0.31
RRMFI3285-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,0.9,Nepticulidae,Geometridae,0.62,Stigmella,Eois,0.62,,Eois spnr,0.62
RRMFI382-15,Insecta,Insecta,1.0,Diptera,Diptera,0.95,Chironomidae,Limoniidae,0.68,,Dicranomyia,0.68,,Dicranomyia sp.,0.68
RRMFI3838-15,Insecta,Insecta,0.95,Coleoptera,Diptera,0.43,Staphylinidae,Limoniidae,0.3,,Dicranomyia,0.29,,Dicranomyia sp.,0.29
RRMFI3845-15,Arachnida,Arachnida,1.0,Araneae,Araneae,1.0,Linyphiidae,Linyphiidae,1.0,Tennesseellum,Tennesseellum,1.0,Tennesseellum formica,Tennesseellum formica,1.0
RRMFI4038-15,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Miridae,Miridae,1.0,Poecilocapsus,Poecilocapsus,1.0,Poecilocapsus lineatus,Poecilocapsus lineatus,1.0
RRMFI404-15,Insecta,Insecta,0.72,Diptera,Hymenoptera,0.62,Cecidomyiidae,Formicidae,0.35,,Tetramorium,0.33,,Tetramorium sp.,0.33
RRMPB022-15,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Chironomidae,Chironomidae,0.99,,Polypedilum,0.97,,Polypedilum sp.,0.81
RRMPB4223-15,Arachnida,Malacostraca,0.31,Mesostigmata,Isopoda,0.18,,Stenasellidae,0.18,,Stenasellus,0.18,,Stenasellus virei,0.18
RRMPC040-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,1.0,Tanytarsus,Tanytarsus,1.0,Tanytarsus guerlus,Tanytarsus guerlus,1.0
RRMPC056-15,Insecta,Insecta,0.96,Diptera,Diptera,0.81,Sciaridae,Sciaridae,0.68,,Baeosciara,0.22,,Baeosciara scotica,0.22
RRMPC072-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,0.95,Polypedilum,Polypedilum,0.94,,Polypedilum sp.,0.87
RRMPC1238-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,1.0,Dicrotendipes,Dicrotendipes,1.0,Dicrotendipes tritomus,Dicrotendipes tritomus,1.0
RRMPG759-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Braconidae,Braconidae,1.0,Apanteles,Apanteles,1.0,,Apanteles morrisi,1.0
RRMFA018-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,1.0,Limnophyes,Limnophyes,1.0,Limnophyes sp. 14ES,Limnophyes sp. 14ES,1.0
RRMFA120-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,1.0,Thienemanniella,Thienemanniella,1.0,Thienemanniella xena,Thienemanniella xena,1.0
RRMFA249-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Depressariidae,Depressariidae,1.0,Agonopterix,Agonopterix,1.0,Agonopterix canadensis,Agonopterix canadensis,1.0
RRMFA255-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Tenthredinidae,Tenthredinidae,1.0,Dolerus,Dolerus,1.0,Dolerus nitens,Dolerus nitens,1.0
RRMFB545-15,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Curculionidae,Curculionidae,1.0,Anisandrus,Anisandrus,1.0,Anisandrus dispar,Anisandrus dispar,1.0
RRMFB589-15,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Curculionidae,Curculionidae,1.0,Madarellus,Madarellus,1.0,Madarellus undulatus,Madarellus undulatus,1.0
RRMFB767-15,Insecta,Insecta,0.97,Hymenoptera,Hymenoptera,0.63,Platygastridae,Vespidae,0.43,,Ropalidia,0.43,,Ropalidia sp.,0.43
RRMFC091-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Sciaridae,Sciaridae,1.0,Camptochaeta,Camptochaeta,1.0,Camptochaeta uniformis,Camptochaeta uniformis,1.0
RRMFC1309-15,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Carabidae,Carabidae,1.0,Agonoleptus,Agonoleptus,1.0,Agonoleptus conjunctus,Agonoleptus conjunctus,1.0
RRMFC143-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,1.0,Cladotanytarsus,Cladotanytarsus,1.0,Cladotanytarsus atridorsum,Cladotanytarsus atridorsum,1.0
RRMFC1573-15,Insecta,Insecta,1.0,Diptera,Diptera,0.99,Mycetophilidae,Limoniidae,0.88,Phronia,Dicranomyia,0.88,,Dicranomyia sp.,0.88
RRMFC164-15,Insecta,Chilopoda,0.18,Diptera,Scolopendromorpha,0.18,Cecidomyiidae,Scolopendridae,0.18,,Scolopendra,0.18,,Scolopendra subspinipes,0.18
RRMFC1907-15,Insecta,Insecta,0.9,Diptera,Hymenoptera,0.75,Cecidomyiidae,Vespidae,0.41,,Ropalidia,0.41,,Ropalidia sp.,0.41
RRMFC1988-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Geometridae,Geometridae,1.0,Plagodis,Plagodis,1.0,Plagodis phlogosaria,Plagodis phlogosaria,1.0
RRMFC745-15,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Miridae,Miridae,1.0,Lygocoris,Lygocoris,1.0,Lygocoris pabulinus,Lygocoris pabulinus,1.0
RRMFD1749-15,Arachnida,Insecta,0.88,Trombidiformes,Hymenoptera,0.55,Eupodidae,Ichneumonidae,0.28,Eupodes,Mesochorus,0.28,,Mesochorus sp.,0.28
RRMFD560-15,Insecta,Insecta,0.79,Coleoptera,Coleoptera,0.78,Cerambycidae,Curculionidae,0.71,,Trigonopterus,0.71,,Trigonopterus sp.,0.71
RRMFD746-15,Arachnida,Insecta,0.45,Trombidiformes,Hymenoptera,0.32,,Formicidae,0.22,,Tetramorium,0.2,,Tetramorium sp.,0.2
RRMFD750-15,Insecta,Insecta,0.79,Diptera,Lepidoptera,0.37,Cecidomyiidae,Saturniidae,0.32,,Hylesia,0.32,,Hylesia sp.,0.32
RRMFE1014-15,Insecta,Insecta,0.97,Hymenoptera,Hymenoptera,0.95,Platygastridae,Vespidae,0.53,,Ropalidia,0.53,,Ropalidia sp.,0.53
RRMFE1089-15,Insecta,Insecta,0.95,Hymenoptera,Hymenoptera,0.92,Eurytomidae,Aphelinidae,0.37,,Encarsia,0.37,,Encarsia citrina,0.37
RRMFE1116-15,Insecta,Insecta,0.9,Hymenoptera,Hymenoptera,0.73,Platygastridae,Ichneumonidae,0.25,,Mesochorus,0.22,,Mesochorus sp.,0.22
RRMFE1657-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Nepticulidae,Nepticulidae,1.0,Stigmella,Stigmella,1.0,Stigmella microtheriella,Stigmella microtheriella,1.0
RRMFE1708-15,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Curculionidae,Curculionidae,1.0,Xyleborinus,Xyleborinus,1.0,Xyleborinus saxesenii,Xyleborinus saxesenii,1.0
RRMFE2272-15,Arachnida,Arachnida,1.0,Trombidiformes,Trombidiformes,1.0,Arrenuridae,Arrenuridae,1.0,Arrenurus,Arrenurus,1.0,,Arrenurus sp.,1.0
RRMFE2632-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,1.0,Agrothereutes,Agrothereutes,1.0,Agrothereutes abbreviatus,Agrothereutes abbreviatus,1.0
RRMFE3018-15,Insecta,Insecta,0.97,Coleoptera,Diptera,0.38,Melandryidae,Limoniidae,0.34,,Dicranomyia,0.34,,Dicranomyia sp.,0.34
RRMFE3137-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,0.98,,Mesochorus,0.68,,Mesochorus sp.,0.68
RRMFE474-15,Insecta,Insecta,1.0,Diptera,Diptera,0.95,Chironomidae,Limoniidae,0.6,,Dicranomyia,0.6,,Dicranomyia sp.,0.6
RRMFE840-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Phoridae,Phoridae,1.0,Phora,Phora,1.0,Phora atra,Phora atra,1.0
RRMFG052-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Chironomidae,Chironomidae,0.83,,Polypedilum,0.57,,Polypedilum sp.,0.32
RRMFG062-15,Insecta,Insecta,0.93,Diptera,Diptera,0.83,Ceratopogonidae,Limoniidae,0.78,,Dicranomyia,0.78,,Dicranomyia sp.,0.78
RRMFG2344-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Hesperiidae,Hesperiidae,1.0,Lon,Lon,1.0,Lon hobomok,Lon hobomok,1.0
RRMFG2345-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Nymphalidae,Nymphalidae,1.0,Phyciodes,Phyciodes,1.0,Phyciodes cocyta,Phyciodes cocyta,0.99
RRMFG2504-15,Insecta,Insecta,0.99,Coleoptera,Diptera,0.64,Staphylinidae,Limoniidae,0.24,,Dicranomyia,0.24,,Dicranomyia sp.,0.24
RRMFG2969-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gelechiidae,Gelechiidae,1.0,Xenolechia,Xenolechia,1.0,Xenolechia ontariensis,Xenolechia ontariensis,1.0
RRMFG3263-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Noctuidae,Noctuidae,0.97,,Apamea,0.55,,Apamea devastator,0.47
RRMFG419-15,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Cicadellidae,Cicadellidae,1.0,Typhlocyba,Typhlocyba,1.0,,Typhlocyba hockingensis,1.0
RRMFI2521-15,Arachnida,Insecta,0.62,Mesostigmata,Lepidoptera,0.34,,Apatelodidae,0.28,,Apatelodes,0.28,,Apatelodes sp.,0.28
RRMFI2532-15,Arachnida,Chilopoda,0.08,Trombidiformes,Scolopendromorpha,0.08,,Scolopendridae,0.08,,Scolopendra,0.08,,Scolopendra subspinipes,0.08
RRMFI2554-15,Arachnida,Insecta,0.53,Trombidiformes,Coleoptera,0.41,,Curculionidae,0.41,,Trigonopterus,0.41,,Trigonopterus sp.,0.41
RRMFI2579-15,Arachnida,Arachnida,0.45,Trombidiformes,Trombidiformes,0.42,,Arrenuridae,0.42,,Arrenurus,0.42,,Arrenurus sp.,0.42
RRMFI2584-15,Arachnida,Arachnida,0.58,Trombidiformes,Trombidiformes,0.57,Arrenuridae,Arrenuridae,0.56,Arrenurus,Arrenurus,0.56,,Arrenurus sp.,0.56
RRMFI2714-15,Insecta,Chilopoda,0.56,Hemiptera,Scolopendromorpha,0.56,Cicadellidae,Scolopendridae,0.56,Ribautiana,Scolopendra,0.56,,Scolopendra subspinipes,0.56
RRMFI2734-15,Insecta,Chilopoda,0.56,Hemiptera,Scolopendromorpha,0.56,Cicadellidae,Scolopendridae,0.56,Limotettix,Scolopendra,0.56,,Scolopendra subspinipes,0.56
RRMFI3006-15,Insecta,Insecta,0.97,Coleoptera,Coleoptera,0.48,Latridiidae,Latridiidae,0.35,Melanophthalma,Corticarina,0.28,,Corticarina similata,0.28
RRMFI3849-15,Arachnida,Arachnida,0.86,Mesostigmata,Mesostigmata,0.81,Laelapidae,Laelapidae,0.81,,Laelaps,0.81,,Laelaps giganteus,0.71
RRMFI3882-15,Arachnida,Malacostraca,0.3,Mesostigmata,Isopoda,0.25,,Stenasellidae,0.25,,Stenasellus,0.25,,Stenasellus virei,0.25
RRMFI4141-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,0.72,,Gelis,0.47,,Gelis sp.,0.47
RRMFI532-15,Insecta,Insecta,0.96,Diptera,Diptera,0.94,Ceratopogonidae,Limoniidae,0.66,,Dicranomyia,0.66,,Dicranomyia sp.,0.66
RRMFI709-15,Insecta,Insecta,0.96,Diptera,Diptera,0.95,Chironomidae,Chironomidae,0.86,,Cladopelma,0.31,,Cladopelma edwardsi,0.31
RRMPB4235-15,Arachnida,Malacostraca,0.7,Mesostigmata,Amphipoda,0.61,Ascidae,Niphargidae,0.53,,Niphargus,0.53,,Niphargus longicaudatus,0.3
RRMPC062-15,Insecta,Insecta,1.0,Diptera,Diptera,0.97,Chironomidae,Chironomidae,0.84,Polypedilum,Polypedilum,0.66,,Polypedilum convictum,0.55
RRMPC099-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Sciaridae,Sciaridae,1.0,Scatopsciara,Scatopsciara,1.0,Scatopsciara calamophila,Scatopsciara calamophila,1.0
RRMPC1009-15,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Throscidae,Throscidae,1.0,Trixagus,Trixagus,1.0,Trixagus chevrolati,Trixagus chevrolati,1.0
RRMPC833-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Momphidae,Saturniidae,0.58,Mompha,Hylesia,0.58,,Hylesia sp.,0.58
RRMPC909-15,Insecta,Insecta,0.84,Coleoptera,Coleoptera,0.42,Chrysomelidae,Curculionidae,0.37,Ophraella,Trigonopterus,0.37,,Trigonopterus sp.,0.37
RRMPD029-15,Insecta,Insecta,0.88,Hymenoptera,Hymenoptera,0.85,Braconidae,Vespidae,0.19,Aleiodes,Ropalidia,0.19,,Ropalidia sp.,0.19
RRMPD462-15,Arachnida,Arachnida,0.99,Araneae,Araneae,0.99,Dictynidae,Nemesiidae,0.38,Emblyna,Aname,0.36,,Aname sp.,0.36
RRMPE358-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Ichneumonidae,Ichneumonidae,0.9,,Gelis,0.41,,Gelis sp.,0.41
RRMPG056-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gelechiidae,Gelechiidae,0.7,Dichomeris,Dichomeris,0.68,,Dichomeris leuconotella,0.49
RRMPG1041-15,Arachnida,Insecta,0.75,Mesostigmata,Hymenoptera,0.69,Laelapidae,Formicidae,0.52,,Tetramorium,0.52,,Tetramorium sp.,0.52
RRMPG686-15,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Scraptiidae,Scraptiidae,1.0,Canifa,Canifa,1.0,Canifa pallipes,Canifa pallipes,1.0
RRMPG826-15,Arachnida,Arachnida,1.0,Araneae,Araneae,1.0,Anyphaenidae,Anyphaenidae,1.0,Wulfila,Wulfila,1.0,Wulfila saltabundus,Wulfila saltabundus,1.0
RRMFA114-15,Insecta,Insecta,1.0,Diptera,Diptera,1.0,Simuliidae,Simuliidae,1.0,Simulium,Simulium,1.0,Simulium vittatum,Simulium vittatum,1.0
RRMFA280-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Figitidae,Figitidae,1.0,Anacharis,Anacharis,1.0,,Anacharis eucharoides,1.0
RRMFA398-15,Insecta,Insecta,1.0,Hemiptera,Hemiptera,1.0,Aphrophoridae,Aphrophoridae,1.0,Lepyronia,Lepyronia,1.0,Lepyronia quadrangularis,Lepyronia quadrangularis,1.0
RRMFB1039-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,0.91,Ichneumonidae,Ichneumonidae,0.47,,Gelis,0.39,,Gelis sp.,0.39
RRMFB510-15,Insecta,Insecta,1.0,Coleoptera,Coleoptera,1.0,Curculionidae,Curculionidae,1.0,,Trigonopterus,0.9,,Trigonopterus sp.,0.9
RRMFB781-15,Insecta,Insecta,1.0,Hymenoptera,Hymenoptera,1.0,Eulophidae,Eulophidae,0.88,,Hemiptarsenus,0.72,,Hemiptarsenus unguicellus,0.72
RRMFB946-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Elachistidae,Elachistidae,1.0,Elachista,Elachista,1.0,Elachista illectella,Elachista illectella,1.0
RRMFB947-15,Insecta,Insecta,1.0,Lepidoptera,Lepidoptera,1.0,Gracillariidae,Geometridae,0.38,Parornix,Eois,0.38,,Eois spnr,0.38
RRMFC1238-15,Insecta,Insecta,0.97,Diptera,Hymenoptera,0.69,Cecidomyiidae,Vespidae,0.5,,Ropalidia,0.5,,Ropalidia sp.,0.5
